Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,ceiling_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
KMLJ,12/15/2015 02:55 EST,29.87,48.2,46.4,93.45,0,0,,1,,5,,,31,,,46.38,,N,29.46,29.33,,Mist
KMLJ,12/15/2015 03:15 EST,29.87,46.4,46.4,100,0,0,,1,,4,,,31,,,46.4,,N,29.46,29.34,,Mist
KMLJ,12/15/2015 03:35 EST,29.87,48.2,46.4,93.45,0,0,,75,,1.25,,,31,,700,46.38,,N,29.46,29.33,,Mist
KMLJ,12/15/2015 03:55 EST,29.87,46.4,46.4,100,0,0,,55,,0.5,,,9,,500,46.4,,N,29.46,29.34,,Fog
KMLJ,12/15/2015 04:15 EST,29.87,46.4,44.6,93.4,0,0,,75,,1.75,,,31,,700,44.58,,N,29.46,29.37,,Mist
KMLJ,12/15/2015 04:35 EST,29.87,46.4,44.6,93.4,0,0,,1,,3,,,31,,,44.58,,N,29.46,29.37,,Mist
KMLJ,12/15/2015 04:55 EST,29.88,46.4,44.6,93.4,0,0,,1,,2,,,31,,,44.58,,N,29.47,29.38,,Mist
KMLJ,12/15/2015 05:15 EST,29.88,46.4,44.6,93.4,0,0,,75,,1,,,31,,700,44.58,,N,29.47,29.38,,Mist
KMLJ,12/15/2015 05:35 EST,29.88,44.6,44.6,100,0,0,,55,,0.75,,,31,,500,44.6,,N,29.47,29.39,,Mist
KMLJ,12/15/2015 05:55 EST,29.88,44.6,44.6,100,0,0,,75,,1.5,,,31,,700,44.6,,N,29.47,29.39,,Mist
KMLJ,12/15/2015 06:15 EST,29.89,44.6,42.8,93.35,0,0,,75,,1,,,31,,700,42.78,,N,29.48,29.43,,Mist
KMLJ,12/15/2015 06:35 EST,29.89,44.6,42.8,93.35,0,0,,75,,1.5,,,31,,700,42.78,,N,29.48,29.43,,Mist
KMLJ,12/15/2015 06:55 EST,29.89,42.8,42.8,100,0,0,,1,,5,,,31,,,42.8,,N,29.48,29.44,,Mist
KMLJ,12/15/2015 07:15 EST,29.89,42.8,42.8,100,0,0,,1,,4,,,31,,,42.8,,N,29.48,29.44,,Mist
KMLJ,12/15/2015 07:35 EST,29.9,42.8,42.8,100,0,0,,75,,1.25,,,31,,700,42.8,,N,29.49,29.45,,Mist
KMLJ,12/15/2015 07:55 EST,29.91,42.8,42.8,100,0,0,,1,,3,,,31,,,42.8,,N,29.5,29.46,,Mist
KMLJ,12/15/2015 08:15 EST,29.91,44.6,42.8,93.35,0,0,,1,,7,,,,,,42.78,,N,29.5,29.45,,Clear
KMLJ,12/15/2015 08:35 EST,29.92,44.6,44.6,100,0,0,,1,,7,,,,,,44.6,,N,29.51,29.43,,Clear
KMLJ,12/15/2015 08:55 EST,29.93,46.4,46.4,100,0,0,,1,,7,,,,,,46.4,,N,29.52,29.4,,Clear
KMLJ,12/15/2015 09:15 EST,29.93,51.8,50,93.55,0,0,,1,,10,,,,,,49.98,,N,29.52,29.29,,Clear
KMLJ,12/15/2015 09:35 EST,29.93,53.6,53.6,100,3.44,290,,1,,10,,,,,,53.6,,WNW,29.52,29.2,,Clear
KMLJ,12/15/2015 09:55 EST,29.94,55.4,50,82.01,0,0,,1,,10,,,,,,49.95,,N,29.53,29.28,,Clear
KMLJ,12/15/2015 10:15 EST,29.94,55.4,50,82.01,4.61,280,,1,,10,,,,,,49.95,,W,29.53,29.28,,Clear
KMLJ,12/15/2015 10:35 EST,29.94,57.2,50,76.85,0,0,,1,,10,,,,,,49.94,,N,29.53,29.27,,Clear
KMLJ,12/15/2015 10:55 EST,29.94,59,50,72.04,0,0,,1,,10,,,,,,49.93,,N,29.53,29.26,,Clear
KMLJ,12/15/2015 11:15 EST,29.93,60.8,50,67.57,0,0,,1,,10,,,,,,49.92,,N,29.52,29.24,,Clear
KMLJ,12/15/2015 11:35 EST,29.93,62.6,50,63.42,0,0,,1,,10,,,,,,49.92,,N,29.52,29.23,,Clear
KMLJ,12/15/2015 11:55 EST,29.92,62.6,50,63.42,0,0,,1,,10,,,,,,49.92,,N,29.51,29.22,,Clear
KMLJ,12/15/2015 12:15 EST,29.92,64.4,50,59.54,0,0,,1,,10,,,,,,49.92,,N,29.51,29.21,,Clear
KMLJ,12/15/2015 12:35 EST,29.91,66.2,50,55.93,0,0,,1,,10,,,,,,49.92,,N,29.5,29.19,,Clear
KMLJ,12/15/2015 12:55 EST,29.9,68,51.8,56.19,0,0,,1,,10,,,,,,51.73,,N,29.49,29.12,,Clear
KMLJ,12/15/2015 13:15 EST,29.89,68,50,52.57,0,0,,1,,10,,,,,,49.93,,N,29.48,29.16,,Clear
KMLJ,12/15/2015 13:35 EST,29.89,69.8,50,49.43,0,0,,1,,10,,,,,,49.94,,N,29.48,29.15,,Clear
KMLJ,12/15/2015 13:55 EST,29.88,69.8,50,49.43,3.44,280,,1,,10,,,,,,49.94,,W,29.47,29.14,,Clear
KMLJ,12/15/2015 14:15 EST,29.88,71.6,50,46.5,0,0,,1,,10,,,,,,49.95,,N,29.47,29.13,,Clear
KMLJ,12/15/2015 14:35 EST,29.87,71.6,50,46.5,0,0,,1,,10,,,,,,49.95,,N,29.46,29.12,,Clear
KMLJ,12/15/2015 14:55 EST,29.87,71.6,51.8,49.7,0,0,,1,,10,,,,,,51.75,,N,29.46,29.07,,Clear
KMLJ,12/15/2015 15:15 EST,29.88,71.6,51.8,49.7,0,0,,1,,10,,,,,,51.75,,N,29.47,29.08,,Clear
KMLJ,12/15/2015 15:35 EST,29.88,71.6,51.8,49.7,0,0,,1,,10,,,,,,51.75,,N,29.47,29.08,,Clear
KMLJ,12/15/2015 15:55 EST,29.88,69.8,51.8,52.83,0,0,,1,,10,,,,,,51.74,,N,29.47,29.09,,Clear
KMLJ,12/15/2015 16:15 EST,29.89,69.8,51.8,52.83,0,0,,1,,10,,,,,,51.74,,N,29.48,29.1,,Clear
KMLJ,12/15/2015 16:35 EST,29.89,69.8,51.8,52.83,0,0,,1,,10,,,,,,51.74,,N,29.48,29.1,,Clear
KMLJ,12/15/2015 16:55 EST,29.89,68,51.8,56.19,0,0,,1,,10,,,,,,51.73,,N,29.48,29.11,,Clear
KMLJ,12/15/2015 17:15 EST,29.89,64.4,53.6,67.99,0,0,,1,,10,,,,,,53.54,,N,29.48,29.08,,Clear
KMLJ,12/15/2015 17:35 EST,29.89,62.6,53.6,72.42,0,0,,1,,10,,,,,,53.54,,N,29.48,29.1,,Clear
KMLJ,12/15/2015 17:55 EST,29.89,59,53.6,82.27,0,0,,1,,10,,,,,,53.56,,N,29.48,29.12,,Clear
KMLJ,12/15/2015 18:15 EST,29.9,57.2,53.6,87.75,0,0,,1,,10,,,,,,53.57,,N,29.49,29.14,,Clear
KMLJ,12/15/2015 18:35 EST,29.89,57.2,51.8,82.14,0,0,,1,,10,,,,,,51.75,,N,29.48,29.18,,Clear
KMLJ,12/15/2015 18:55 EST,29.89,55.4,51.8,87.66,0,0,,1,,10,,,,,,51.76,,N,29.48,29.19,,Clear
KMLJ,12/15/2015 19:15 EST,29.9,53.6,51.8,93.6,0,0,,1,,10,,,,,,51.78,,N,29.49,29.21,,Clear
KMLJ,12/15/2015 19:35 EST,29.91,53.6,51.8,93.6,0,0,,1,,10,,,,,,51.78,,N,29.5,29.22,,Clear
KMLJ,12/15/2015 19:55 EST,29.91,53.6,51.8,93.6,0,0,,1,,10,,,,,,51.78,,N,29.5,29.22,,Clear
KMLJ,12/15/2015 20:15 EST,29.92,51.8,50,93.55,0,0,,1,,10,,,,,,49.98,,N,29.51,29.28,,Clear
KMLJ,12/15/2015 20:35 EST,29.92,51.8,50,93.55,0,0,,1,,10,,,,,,49.98,,N,29.51,29.28,,Clear
KMLJ,12/15/2015 20:55 EST,29.92,51.8,50,93.55,0,0,,1,,10,,,,,,49.98,,N,29.51,29.28,,Clear
KMLJ,12/15/2015 21:15 EST,29.92,51.8,50,93.55,0,0,,1,,10,,,,,,49.98,,N,29.51,29.28,,Clear
KMLJ,12/15/2015 21:35 EST,29.93,50,50,100,0,0,,1,,7,,,,,,50,,N,29.52,29.31,,Clear
KMLJ,12/15/2015 21:55 EST,29.93,50,50,100,0,0,,1,,5,,,31,,,50,,N,29.52,29.31,,Mist
KMLJ,12/15/2015 22:15 EST,29.94,50,48.2,93.5,0,0,,1,,7,,,,,,48.18,,N,29.53,29.35,,Clear
KMLJ,12/15/2015 22:35 EST,29.94,50,48.2,93.5,0,0,,1,,10,,,,,,48.18,,N,29.53,29.35,,Clear
KMLJ,12/15/2015 22:55 EST,29.94,50,46.4,87.38,0,0,,1,,10,,,,,,46.36,,N,29.53,29.39,,Clear
KMLJ,12/15/2015 23:15 EST,29.94,48.2,46.4,93.45,0,0,,1,,10,,,,,,46.38,,N,29.53,29.4,,Clear
KMLJ,12/15/2015 23:35 EST,29.94,48.2,46.4,93.45,0,0,,1,,7,,,,,,46.38,,N,29.53,29.4,,Clear
KMLJ,12/15/2015 23:55 EST,29.94,46.4,46.4,100,0,0,,1,,10,,,,,,46.4,,N,29.53,29.41,,Clear
KMLJ,12/16/2015 00:15 EST,29.95,46.4,46.4,100,0,0,,1,,10,,,,,,46.4,,N,29.54,29.42,,Clear
KMLJ,12/16/2015 00:35 EST,29.95,46.4,46.4,100,0,0,,1,,7,,,,,,46.4,,N,29.54,29.42,,Clear
KMLJ,12/16/2015 00:55 EST,29.94,46.4,46.4,100,0,0,,75,,1,,,31,,700,46.4,,N,29.53,29.41,,Mist
KMLJ,12/16/2015 01:15 EST,29.94,46.4,44.6,93.4,0,0,,75,,1.25,,,31,,700,44.58,,N,29.53,29.44,,Mist
KMLJ,12/16/2015 01:35 EST,29.94,46.4,44.6,93.4,0,0,,1,,2,,,31,,,44.58,,N,29.53,29.44,,Mist
KMLJ,12/16/2015 01:55 EST,29.94,44.6,44.6,100,0,0,,75,,1.5,,,31,,700,44.6,,N,29.53,29.45,,Mist
KMLJ,12/16/2015 02:15 EST,29.94,46.4,44.6,93.4,0,0,,12,,0.75,,,31,,,44.58,,N,29.53,29.44,,Mist
KMLJ,12/16/2015 02:35 EST,29.95,44.6,44.6,100,0,0,,1,,2.5,,,31,,,44.6,,N,29.54,29.46,,Mist
KMLJ,12/16/2015 02:55 EST,29.96,44.6,44.6,100,0,0,,75,,1.5,,,31,,700,44.6,,N,29.55,29.47,,Mist
KMLJ,12/16/2015 03:15 EST,29.96,44.6,42.8,93.35,0,0,,1,,5,,,31,,,42.78,,N,29.55,29.5,,Mist
KMLJ,12/16/2015 03:35 EST,29.96,44.6,42.8,93.35,0,0,,75,,1.5,,,31,,700,42.78,,N,29.55,29.5,,Mist
KMLJ,12/16/2015 03:55 EST,29.95,44.6,42.8,93.35,0,0,,,,2,,,31,,,42.78,,N,29.54,29.49,,Mist
KMLJ,12/16/2015 04:15 EST,29.95,44.6,42.8,93.35,0,0,,13,,0.75,,,31,,100,42.78,,N,29.54,29.49,,Mist
KMLJ,12/16/2015 04:35 EST,29.95,44.6,44.6,100,0,0,,14,,0.25,,,9,,100,44.6,,N,29.54,29.46,,Fog
KMLJ,12/16/2015 04:55 EST,29.94,44.6,42.8,93.35,0,0,,14,,0.75,,,31,,100,42.78,,N,29.53,29.48,,Mist
KMLJ,12/16/2015 05:15 EST,29.94,44.6,42.8,93.35,0,0,,14,,0.75,,,31,,100,42.78,,N,29.53,29.48,,Mist
KMLJ,12/16/2015 05:35 EST,29.95,42.8,42.8,100,0,0,,14,,2,,,31,,100,42.8,,N,29.54,29.5,,Mist
KMLJ,12/16/2015 05:55 EST,29.96,42.8,42.8,100,0,0,,13,,1.75,,,31,,100,42.8,,N,29.55,29.51,,Mist
KMLJ,12/16/2015 06:15 EST,29.97,42.8,42.8,100,0,0,,1,,4,,,31,,,42.8,,N,29.56,29.52,,Mist
KMLJ,12/16/2015 06:35 EST,29.97,42.8,41,93.3,0,0,,75,,1.5,,,31,,700,40.98,,N,29.56,29.55,,Mist
KMLJ,12/16/2015 06:55 EST,29.97,42.8,41,93.3,0,0,,12,,7,,,,,,40.98,,N,29.56,29.55,,Partly Cloudy
KMLJ,12/16/2015 07:15 EST,29.98,41,41,100,0,0,,1,,10,,,,,,41,,N,29.57,29.57,,Clear
KMLJ,12/16/2015 07:35 EST,29.98,41,41,100,0,0,,12,,7,,,,,,41,,N,29.57,29.57,,Partly Cloudy
KMLJ,12/16/2015 07:55 EST,29.99,41,41,100,0,0,,13,,10,,,,,100,41,,N,29.58,29.58,,Mostly Cloudy
KMLJ,12/16/2015 08:15 EST,30,42.8,41,93.3,0,0,,12,,10,,,,,,40.98,,N,29.59,29.58,,Partly Cloudy
KMLJ,12/16/2015 08:35 EST,30.01,44.6,44.6,100,0,0,,1,,10,,,,,,44.6,,N,29.6,29.52,,Clear
KMLJ,12/16/2015 08:55 EST,30.02,46.4,44.6,93.4,0,0,,1,,10,,,,,,44.58,,N,29.61,29.52,,Clear
KMLJ,12/16/2015 09:15 EST,30.02,46.4,46.4,100,0,0,,13,,3,,,31,,100,46.4,,N,29.61,29.49,,Mist
KMLJ,12/16/2015 09:35 EST,30.02,48.2,48.2,100,0,0,,14,,0.5,,,9,,100,48.2,,N,29.61,29.45,,Fog
KMLJ,12/16/2015 09:55 EST,30.02,50,50,100,0,0,,14,,0.75,,,31,,100,50,,N,29.61,29.4,,Mist
KMLJ,12/16/2015 10:15 EST,30.03,53.6,51.8,93.6,0,0,,12,,10,,,,,,51.78,,N,29.62,29.34,,Partly Cloudy
KMLJ,12/16/2015 10:35 EST,30.02,55.4,51.8,87.66,0,0,,1,,10,,,,,,51.76,,N,29.61,29.32,,Clear
KMLJ,12/16/2015 10:55 EST,30.02,57.2,53.6,87.75,0,0,,1,,10,,,,,,53.57,,N,29.61,29.26,,Clear
KMLJ,12/16/2015 11:15 EST,30.01,59,53.6,82.27,0,0,,1,,10,,,,,,53.56,,N,29.6,29.24,,Clear
KMLJ,12/16/2015 11:35 EST,30.01,60.8,53.6,77.17,0,0,,1,,10,,,,,,53.55,,N,29.6,29.23,,Clear
KMLJ,12/16/2015 11:55 EST,30,64.4,53.6,67.99,0,0,,1,,10,,,,,,53.54,,N,29.59,29.2,,Clear
KMLJ,12/16/2015 12:15 EST,29.99,66.2,53.6,63.87,3.44,60,,1,,10,,,,,,53.54,,ENE,29.58,29.17,,Clear
KMLJ,12/16/2015 12:35 EST,29.98,68,51.8,56.19,0,0,,1,,10,,,,,,51.73,,N,29.57,29.2,,Clear
KMLJ,12/16/2015 12:55 EST,29.97,68,51.8,56.19,3.44,80,,1,,10,,,,,,51.73,,E,29.56,29.19,,Clear
KMLJ,12/16/2015 13:15 EST,29.95,69.8,50,49.43,0,0,,1,,10,,,,,,49.94,,N,29.54,29.21,,Clear
KMLJ,12/16/2015 13:35 EST,29.94,71.6,46.4,40.63,0,0,,1,,10,,,,,,46.34,,N,29.53,29.27,,Clear
KMLJ,12/16/2015 13:55 EST,29.94,71.6,46.4,40.63,0,0,,1,,10,,,,,,46.34,,N,29.53,29.27,,Clear
KMLJ,12/16/2015 14:15 EST,29.94,71.6,46.4,40.63,0,0,,1,,10,,,,,,46.34,,N,29.53,29.27,,Clear
KMLJ,12/16/2015 14:35 EST,29.93,71.6,46.4,40.63,0,0,,1,,10,,,,,,46.34,,N,29.52,29.26,,Clear
KMLJ,12/16/2015 14:55 EST,29.92,71.6,48.2,43.48,0,0,,1,,10,,,,,,48.14,,N,29.51,29.21,,Clear
KMLJ,12/16/2015 15:15 EST,29.92,71.6,48.2,43.48,0,0,,1,,10,,,,,,48.14,,N,29.51,29.21,,Clear
KMLJ,12/16/2015 15:35 EST,29.93,68,50,52.57,0,0,,1202,,10,,,,,,49.93,,N,29.52,29.2,,Partly Cloudy
KMLJ,12/16/2015 15:55 EST,29.93,69.8,51.8,52.83,0,0,,1202,,10,,,,,,51.74,,N,29.52,29.14,,Partly Cloudy
KMLJ,12/16/2015 16:15 EST,29.92,69.8,51.8,52.83,0,0,,1202,,10,,,,,,51.74,,N,29.51,29.13,,Partly Cloudy
KMLJ,12/16/2015 16:35 EST,29.93,68,51.8,56.19,0,0,,602,1203,10,,,,,12000,51.73,,N,29.52,29.15,,Mostly Cloudy
KMLJ,12/16/2015 16:55 EST,29.94,64.4,51.8,63.64,0,0,,653,753,10,,,,1104,6500,51.73,,N,29.53,29.18,,Overcast
KMLJ,12/16/2015 17:15 EST,29.95,66.2,53.6,63.87,0,0,,653,753,10,,,13,1004,6500,53.54,,N,29.54,29.13,,Light Rain
KMLJ,12/16/2015 17:35 EST,29.96,60.8,57.2,87.94,0,0,,452,603,10,,,1,1004,6000,57.17,,N,29.55,29.08,,Rain
KMLJ,12/16/2015 17:55 EST,29.96,60.8,57.2,87.94,0,0,,452,503,10,,,13,1203,5000,57.17,,N,29.55,29.08,,Light Rain
KMLJ,12/16/2015 18:15 EST,29.96,59,57.2,93.75,0,0,,482,603,7,,,13,703,6000,57.18,,N,29.55,29.09,,Light Rain
KMLJ,12/16/2015 18:35 EST,29.97,59,57.2,93.75,0,0,,502,953,10,,,13,1104,9500,57.18,,N,29.56,29.1,,Light Rain
KMLJ,12/16/2015 18:55 EST,29.98,59,59,100,0,0,,362,503,4,,,1,1004,5000,59,,N,29.57,29.06,,Rain
KMLJ,12/16/2015 19:15 EST,29.98,59,59,100,0,0,,302,473,3,,,1,854,4700,59,,N,29.57,29.06,,Rain
KMLJ,12/16/2015 19:35 EST,29.97,59,57.2,93.75,0,0,,332,853,10,,,,1104,8500,57.18,,N,29.56,29.1,,Overcast
KMLJ,12/16/2015 19:55 EST,29.96,59,55.4,87.85,0,0,,432,652,10,,,13,1003,10000,55.37,,N,29.55,29.14,,Light Rain
KMLJ,12/16/2015 20:15 EST,29.96,59,55.4,87.85,0,0,,654,,10,,,13,,6500,55.37,,N,29.55,29.14,,Light Rain
KMLJ,12/16/2015 20:35 EST,29.97,57.2,55.4,93.7,0,0,,554,,5,,,1,,5500,55.38,,N,29.56,29.16,,Rain
KMLJ,12/16/2015 20:55 EST,29.97,57.2,55.4,93.7,0,0,,152,253,2.5,,,14,504,2500,55.38,,N,29.56,29.16,,Heavy Rain
KMLJ,12/16/2015 21:15 EST,29.96,57.2,55.4,93.7,0,0,,142,352,7,,,1,484,4800,55.38,,N,29.55,29.15,,Rain
KMLJ,12/16/2015 21:35 EST,29.93,57.2,55.4,93.7,0,0,,484,,10,,,13,,4800,55.38,,N,29.52,29.12,,Light Rain
KMLJ,12/16/2015 21:55 EST,29.94,57.2,55.4,93.7,3.44,290,,92,182,4,,,13,424,4200,55.38,,WNW,29.53,29.13,,Light Rain
KMLJ,12/16/2015 22:15 EST,29.94,57.2,55.4,93.7,0,0,,322,394,10,,,13,,3900,55.38,,N,29.53,29.13,,Light Rain
KMLJ,12/16/2015 22:35 EST,29.94,57.2,55.4,93.7,0,0,,324,,10,,,13,,3200,55.38,,N,29.53,29.13,,Light Rain
KMLJ,12/16/2015 22:55 EST,29.94,57.2,55.4,93.7,0,0,,304,,5,,,1,,3000,55.38,,N,29.53,29.13,,Rain
KMLJ,12/16/2015 23:15 EST,29.92,57.2,55.4,93.7,0,0,,172,253,2.5,,,14,304,2500,55.38,,N,29.51,29.11,,Heavy Rain
KMLJ,12/16/2015 23:35 EST,29.94,57.2,55.4,93.7,0,0,,42,132,7,,,13,254,2500,55.38,,N,29.53,29.13,,Light Rain
KMLJ,12/16/2015 23:55 EST,29.93,59,57.2,93.75,0,0,,214,,10,,,,,2100,57.18,,N,29.52,29.06,,Overcast
KMLJ,12/17/2015 00:15 EST,29.92,59,57.2,93.75,0,0,,194,,10,,,,,1900,57.18,,N,29.51,29.05,,Overcast
KMLJ,12/17/2015 00:35 EST,29.91,59,57.2,93.75,0,0,,143,214,10,,,,,1400,57.18,,N,29.5,29.04,,Overcast
KMLJ,12/17/2015 00:55 EST,29.89,59,57.2,93.75,0,0,,124,,10,,,,,1200,57.18,,N,29.48,29.02,,Overcast
KMLJ,12/17/2015 01:15 EST,29.88,59,57.2,93.75,0,0,,102,184,10,,,,,1800,57.18,,N,29.47,29.01,,Overcast
KMLJ,12/17/2015 01:35 EST,29.87,59,57.2,93.75,0,0,,164,,10,,,,,1600,57.18,,N,29.46,29,,Overcast
KMLJ,12/17/2015 01:55 EST,29.88,59,57.2,93.75,0,0,,164,,10,,,,,1600,57.18,,N,29.47,29.01,,Overcast
KMLJ,12/17/2015 02:15 EST,29.86,59,57.2,93.75,0,0,,114,,10,,,,,1100,57.18,,N,29.45,28.99,,Overcast
KMLJ,12/17/2015 02:35 EST,29.85,59,59,100,0,0,,94,,10,,,,,900,59,,N,29.44,28.92,,Overcast
KMLJ,12/17/2015 02:55 EST,29.84,59,59,100,0,0,,74,,10,,,,,700,59,,N,29.43,28.91,,Overcast
KMLJ,12/17/2015 03:15 EST,29.84,60.8,59,93.8,0,0,,34,,7,,,,,300,58.99,,N,29.43,28.9,,Overcast
KMLJ,12/17/2015 03:35 EST,29.83,60.8,59,93.8,0,0,,34,,3,,,31,,300,58.99,,N,29.42,28.89,,Mist
KMLJ,12/17/2015 03:55 EST,29.83,60.8,59,93.8,0,0,,34,,1.25,,,31,,300,58.99,,N,29.42,28.89,,Mist
KMLJ,12/17/2015 04:15 EST,29.82,60.8,60.8,100,0,0,,34,,1,,,31,,300,60.8,,N,29.41,28.82,,Mist
KMLJ,12/17/2015 04:35 EST,29.82,60.8,60.8,100,0,0,,14,,0.75,,,31,,100,60.8,,N,29.41,28.82,,Mist
KMLJ,12/17/2015 04:55 EST,29.81,60.8,60.8,100,0,0,,14,,0.75,,,31,,100,60.8,,N,29.4,28.81,,Mist
KMLJ,12/17/2015 05:15 EST,29.81,60.8,60.8,100,0,0,,14,,1,,,31,,100,60.8,,N,29.4,28.81,,Mist
KMLJ,12/17/2015 05:35 EST,29.81,62.6,60.8,93.84,0,0,,14,,0.75,,,13,,100,60.79,,N,29.4,28.8,,Light Rain
KMLJ,12/17/2015 05:55 EST,29.81,62.6,60.8,93.84,0,0,,14,,0.75,,,1,,100,60.79,,N,29.4,28.8,,Rain
KMLJ,12/17/2015 06:15 EST,29.8,62.6,60.8,93.84,0,0,,14,,1.5,,,1,,100,60.79,,N,29.39,28.79,,Rain
KMLJ,12/17/2015 06:35 EST,29.8,62.6,62.6,100,0,0,,14,,1.75,,,13,,100,62.6,,N,29.39,28.72,,Light Rain
KMLJ,12/17/2015 06:55 EST,29.8,62.6,62.6,100,0,0,,34,,2,,,1,,300,62.6,,N,29.39,28.72,,Rain
KMLJ,12/17/2015 07:15 EST,29.81,62.6,62.6,100,0,0,,34,,1.25,,,1,,300,62.6,,N,29.4,28.73,,Rain
KMLJ,12/17/2015 07:35 EST,29.82,64.4,62.6,93.89,0,0,,34,,2,,,14,,300,62.59,,N,29.41,28.73,,Heavy Rain
KMLJ,12/17/2015 07:55 EST,29.81,64.4,62.6,93.89,0,0,,54,,2,,,14,,500,62.59,,N,29.4,28.72,,Heavy Rain
KMLJ,12/17/2015 08:15 EST,29.8,64.4,62.6,93.89,0,0,,53,104,3,,,13,,500,62.59,,N,29.39,28.71,,Light Rain
KMLJ,12/17/2015 08:35 EST,29.79,64.4,62.6,93.89,0,0,,54,,1.5,,,1,,500,62.59,,N,29.38,28.7,,Rain
KMLJ,12/17/2015 08:55 EST,29.8,64.4,64.4,100,0,0,,54,,1,,,1,,500,64.4,,N,29.39,28.64,,Rain
KMLJ,12/17/2015 09:15 EST,29.81,66.2,64.4,93.94,0,0,,54,,5,,,13,,500,64.39,,N,29.4,28.64,,Light Rain
KMLJ,12/17/2015 09:35 EST,29.82,66.2,64.4,93.94,4.61,280,,74,,5,,,14,,700,64.39,,W,29.41,28.65,,Heavy Rain
KMLJ,12/17/2015 09:55 EST,29.79,66.2,64.4,93.94,4.61,80,,72,193,4,,,1,454,1900,64.39,,E,29.38,28.62,,Rain
KMLJ,12/17/2015 10:15 EST,29.83,68,64.4,88.29,0,0,,92,243,4,,,31,904,2400,64.39,,N,29.42,28.64,,Mist
KMLJ,12/17/2015 10:35 EST,29.83,68,68,100,0,0,,94,,7,,,,,900,68,,N,29.42,28.49,,Overcast
KMLJ,12/17/2015 10:55 EST,29.83,69.8,68,94.03,0,0,,93,124,10,,,,,900,67.99,,N,29.42,28.48,,Overcast
KMLJ,12/17/2015 11:15 EST,29.83,69.8,68,94.03,0,0,,72,143,10,,,,954,1400,67.99,,N,29.42,28.48,,Overcast
KMLJ,12/17/2015 11:35 EST,29.83,69.8,68,94.03,0,0,,102,152,10,,,,952,,67.99,,N,29.42,28.48,,Partly Cloudy
KMLJ,12/17/2015 11:55 EST,29.82,69.8,68,94.03,0,0,,102,1002,10,,,,,,67.99,,N,29.41,28.47,,Partly Cloudy
KMLJ,12/17/2015 12:15 EST,29.82,69.8,68,94.03,0,0,,102,192,10,,,13,442,,67.99,,N,29.41,28.47,,Light Rain
KMLJ,12/17/2015 12:35 EST,29.82,69.8,66.2,88.37,0,0,,112,172,10,,,,1003,10000,66.19,,N,29.41,28.54,,Mostly Cloudy
KMLJ,12/17/2015 12:55 EST,29.81,69.8,66.2,88.37,0,0,,152,193,10,,,13,1204,1900,66.19,,N,29.4,28.53,,Light Rain
KMLJ,12/17/2015 13:15 EST,29.8,69.8,66.2,88.37,0,0,,174,,10,,,,,1700,66.19,,N,29.39,28.52,,Overcast
KMLJ,12/17/2015 13:35 EST,29.77,69.8,66.2,88.37,0,0,,154,,10,,,13,,1500,66.19,,N,29.36,28.49,,Light Rain
KMLJ,12/17/2015 13:55 EST,29.77,69.8,66.2,88.37,0,0,,154,,10,,,13,,1500,66.19,,N,29.36,28.49,,Light Rain
KMLJ,12/17/2015 14:15 EST,29.79,68,68,100,0,0,,134,,7,,,13,,1300,68,,N,29.38,28.45,,Light Rain
KMLJ,12/17/2015 14:35 EST,29.78,68,68,100,0,0,,133,204,7,,,,,1300,68,,N,29.37,28.44,,Overcast
KMLJ,12/17/2015 14:55 EST,29.79,68,66.2,93.98,0,0,,82,143,10,,,,194,1400,66.19,,N,29.38,28.53,,Overcast
KMLJ,12/17/2015 15:15 EST,29.78,69.8,68,94.03,0,0,,122,193,10,,,,264,1900,67.99,,N,29.37,28.43,,Overcast
KMLJ,12/17/2015 15:35 EST,29.79,69.8,66.2,88.37,0,0,,102,194,10,,,,,1900,66.19,,N,29.38,28.51,,Overcast
KMLJ,12/17/2015 15:55 EST,29.78,69.8,66.2,88.37,0,0,,102,194,10,,,,,1900,66.19,,N,29.37,28.5,,Overcast
KMLJ,12/17/2015 16:15 EST,29.8,68,64.4,88.29,0,0,,113,194,10,,,,,1100,64.39,,N,29.39,28.61,,Overcast
KMLJ,12/17/2015 16:35 EST,29.8,68,66.2,93.98,0,0,,112,173,10,,,,293,1700,66.19,,N,29.39,28.54,,Mostly Cloudy
KMLJ,12/17/2015 16:55 EST,29.8,68,64.4,88.29,0,0,,112,152,10,,,,323,3200,64.39,,N,29.39,28.61,,Mostly Cloudy
KMLJ,12/17/2015 17:15 EST,29.82,68,64.4,88.29,0,0,,182,252,7,,,,413,4100,64.39,,N,29.41,28.63,,Mostly Cloudy
KMLJ,12/17/2015 17:35 EST,29.81,68,64.4,88.29,0,0,,142,202,10,,,,253,2500,64.39,,N,29.4,28.62,,Mostly Cloudy
